"region","mean_p_excl","sub11_p","excess","ratio","is_frontal"
"DorsAttn_FEF_3 L",2.26566829088833e-12,1.34774329096063e-12,-9.17924999927704e-13,0.594854637980655,TRUE
"SomMot_43 L",1.06978274481729e-11,9.77393794650216e-12,-9.23889501670733e-13,0.913637651556202,FALSE
"Cont_Par_6 L",2.7124269673693e-12,1.77160371769659e-12,-9.40823249672713e-13,0.653143380083266,FALSE
"DorsAttn_Post_22 R",4.28833470329041e-12,3.3441066257816e-12,-9.44228077508812e-13,0.779814743288505,FALSE
"SomMot_2 R",4.8094993851789e-12,3.85377437359039e-12,-9.55725011588508e-13,0.801283889434792,FALSE
"SomMot_42 L",1.78770633110895e-12,8.23441265892186e-13,-9.64265065216768e-13,0.460613273871099,FALSE
"SomMot_40 L",3.03252139835581e-12,2.06333242690445e-12,-9.69188971451357e-13,0.68040160508782,FALSE
"DorsAttn_Post_14 L",2.05297589237415e-12,1.04884463303011e-12,-1.00413125934404e-12,0.510889892534092,FALSE
"DorsAttn_Post_29 R",6.65540969182481e-12,5.64696743325123e-12,-1.00844225857358e-12,0.848477808990135,FALSE
"Vis_38 R",6.57347503379348e-12,5.50917920260446e-12,-1.06429583118902e-12,0.838092359715737,FALSE
"DorsAttn_FEF_2 R",2.28861156765718e-12,1.21794915784689e-12,-1.07066240981029e-12,0.532178188321267,TRUE
"Default_Par_4 L",5.75701372346432e-12,4.67201709631512e-12,-1.0849966271492e-12,0.811534820087888,FALSE
"DorsAttn_PrCv_2 R",3.42696409629174e-12,2.32904467239563e-12,-1.09791942389611e-12,0.679623307088583,FALSE
"SomMot_48 R",2.90232419757237e-12,1.6912137051408e-12,-1.21111049243157e-12,0.582710128163975,FALSE
"Vis_44 R",4.29239108065164e-12,3.04203340241051e-12,-1.25035767824113e-12,0.708703691078561,FALSE
"Limbic_TempPole_9 R",3.96436451256604e-11,3.83349378580872e-11,-1.30870726757316e-12,0.966988220598159,FALSE
"Default_Par_10 L",7.087538771388e-12,5.7492258444964e-12,-1.3383129268916e-12,0.811173812227413,FALSE
"SomMot_54 R",1.01920840950955e-11,8.78226546443055e-12,-1.40981863066494e-12,0.861675137537046,FALSE
"SomMot_36 R",1.92139192866431e-12,5.08267633256673e-13,-1.41312429540764e-12,0.264530950543757,FALSE
"SomMot_38 R",1.09183247509614e-11,9.49537241469915e-12,-1.42295233626225e-12,0.869673015895873,FALSE
"DorsAttn_Post_10 R",4.67614688204576e-12,3.22201383437556e-12,-1.4541330476702e-12,0.689031785281725,FALSE
"Default_pCunPCC_15 L",4.60006241930955e-12,3.13843023884159e-12,-1.46163218046796e-12,0.682258185381896,FALSE
"Default_Par_9 L",9.5672339264335e-12,8.09265461495746e-12,-1.47457931147604e-12,0.845871928833903,FALSE
"SomMot_18 R",2.06499192367329e-11,1.91689137442838e-11,-1.48100549244912e-12,0.928280325193009,FALSE
"SomMot_40 R",2.96705306711615e-12,1.4080138489922e-12,-1.55903921812395e-12,0.474549600948234,FALSE
"DorsAttn_FEF_4 R",2.8082154263282e-12,1.23801854326733e-12,-1.57019688306087e-12,0.44085597267944,TRUE
"Default_pCunPCC_9 L",2.50676850789879e-12,9.3151024970808e-13,-1.57525825819071e-12,0.371598034191392,FALSE
"SomMot_24 L",6.97232829504992e-12,5.36968999293293e-12,-1.60263830211699e-12,0.770143023349202,FALSE
"DorsAttn_Post_6 R",2.69306167357988e-12,1.07752511821913e-12,-1.61553655536075e-12,0.400111564020284,FALSE
"Default_Par_3 L",5.3252322887084e-12,3.70838438546311e-12,-1.61684790324529e-12,0.696379835547522,FALSE
"DorsAttn_Post_11 L",3.75166801557298e-12,2.09389119360465e-12,-1.65777682196833e-12,0.558122729653321,FALSE
"Vis_43 L",4.77355240972475e-12,3.10717121237763e-12,-1.66638119734712e-12,0.650913815473704,FALSE
"SalVentAttn_TempOcc_1 L",4.43605251022277e-12,2.7157432077959e-12,-1.72030930242687e-12,0.61219816526913,FALSE
"Vis_34 L",2.570483154865e-11,2.39400818856066e-11,-1.76474966304336e-12,0.931345604825174,FALSE
"Vis_40 R",1.3767218245973e-11,1.19692909479381e-11,-1.79792729803492e-12,0.869405186588015,FALSE
"SomMot_34 L",3.33501944895344e-12,1.47994531358903e-12,-1.85507413536441e-12,0.443759125318879,FALSE
"SomMot_41 L",5.96906214874642e-12,4.11343452343587e-12,-1.85562762531055e-12,0.689125765644732,FALSE
"SomMot_19 R",7.85995804893502e-12,5.94694945824044e-12,-1.91300859069458e-12,0.756613384093853,FALSE
"SomMot_30 L",1.0354895953302e-11,8.42593128064584e-12,-1.92896467265619e-12,0.813714721871148,FALSE
"Vis_33 L",6.98236641252439e-12,5.03767875263995e-12,-1.94468765988444e-12,0.721485876708472,FALSE
"Default_Par_13 L",1.42242480143406e-11,1.22632437548703e-11,-1.9610042594703e-12,0.862136525073715,FALSE
"Vis_41 R",4.29417671719525e-12,2.33224380881201e-12,-1.96193290838324e-12,0.543117799384679,FALSE
"Cont_Par_4 R",7.08167957960692e-12,5.02080427893904e-12,-2.06087530066788e-12,0.70898495512243,FALSE
"Cont_Par_2 R",1.49493485990597e-11,1.28598597558709e-11,-2.0894888431888e-12,0.86022876987963,FALSE
"Cont_Par_1 L",5.4489500783168e-12,3.33327243711186e-12,-2.11567764120494e-12,0.611727468448659,FALSE
"SomMot_41 R",6.94461019776734e-12,4.78491708131958e-12,-2.15969311644776e-12,0.689011614051125,FALSE
"DorsAttn_Post_23 L",2.99165939183178e-12,8.10055259357189e-13,-2.18160413247459e-12,0.270771218665102,FALSE
"SomMot_42 R",9.44205247466936e-12,7.24964735766152e-12,-2.19240511700784e-12,0.767804179982106,FALSE
"Cont_PFCl_10 R",6.16662095370118e-12,3.914975088855e-12,-2.25164586484618e-12,0.634865531422885,TRUE
"Limbic_TempPole_11 R",3.6017015951941e-12,1.30875678805055e-12,-2.29294480714355e-12,0.363371798984369,FALSE
"DorsAttn_Post_18 L",3.90100465231199e-12,1.49795835954375e-12,-2.40304629276824e-12,0.383992969261383,FALSE
"Vis_28 R",1.50312814593678e-11,1.26094802465251e-11,-2.42180121284267e-12,0.838882585001869,FALSE
"Cont_Par_6 R",4.50924175336521e-12,2.05724480844687e-12,-2.45199694491834e-12,0.456228545943798,FALSE
"SomMot_50 L",5.67483055646165e-12,3.18619740167025e-12,-2.4886331547914e-12,0.561461240114435,FALSE
"Vis_30 R",1.16616783791685e-11,9.10031662783465e-12,-2.56136175133381e-12,0.780360796443398,FALSE
"SomMot_33 R",8.63292285620235e-12,6.0485202845661e-12,-2.58440257163625e-12,0.700634117241129,FALSE
"SomMot_53 R",6.06932711995686e-12,3.44549490947373e-12,-2.62383221048313e-12,0.567689768795692,FALSE
"Cont_PFCl_19 R",4.31487454988166e-12,1.69002610625908e-12,-2.62484844362258e-12,0.39167444770913,TRUE
"Default_Temp_10 R",6.48385068440937e-12,3.76703588225598e-12,-2.71681480215339e-12,0.580987451070387,FALSE
"DorsAttn_Post_21 L",6.71821293757324e-12,3.98259067755365e-12,-2.73562226001959e-12,0.592805068038264,FALSE
"SomMot_11 L",4.78346937934147e-12,2.03857025252011e-12,-2.74489912682136e-12,0.426169813341787,FALSE
"SomMot_45 R",9.14967080967037e-12,6.39070113416761e-12,-2.75896967550276e-12,0.698462411064365,FALSE
"SalVentAttn_FrOperIns_11 R",5.33417110401731e-12,2.55919410856894e-12,-2.77497699544837e-12,0.479773531569233,TRUE
"Vis_29 L",7.3418987082064e-12,4.50597464392603e-12,-2.83592406428037e-12,0.613734242736076,FALSE
"SomMot_37 R",8.42359230009355e-12,5.54994635780978e-12,-2.87364594228377e-12,0.658857428053367,FALSE
"Default_Temp_4 R",2.48415240272115e-11,2.19667270204966e-11,-2.87479700671488e-12,0.884274531483422,FALSE
"DorsAttn_FEF_4 L",1.22508520347617e-11,9.20608372715373e-12,-3.04476830760799e-12,0.751464771677229,TRUE
"Vis_36 R",1.99761748141211e-11,1.68869950269767e-11,-3.08917978714441e-12,0.845356790482196,FALSE
"Vis_18 L",1.05931353251731e-11,7.43048867933537e-12,-3.1626466458377e-12,0.70144376062844,FALSE
"SomMot_51 R",1.56966780662502e-11,1.23805422657189e-11,-3.31613580053133e-12,0.788736458342646,FALSE
"Vis_35 L",7.75638096223526e-12,4.43625889016979e-12,-3.32012207206547e-12,0.57194958728424,FALSE
"Vis_23 L",1.19738219614158e-11,8.58040373639252e-12,-3.39341822502326e-12,0.716596903147705,FALSE
"Cont_pCun_1 R",7.12976727933617e-12,3.69228843956134e-12,-3.43747883977483e-12,0.517869419141141,FALSE
"Cont_Par_5 L",5.79263216279111e-12,2.24610719708158e-12,-3.54652496570953e-12,0.387752429976379,FALSE
"SomMot_1 R",8.42469271085135e-12,4.84902583628959e-12,-3.57566687456176e-12,0.575573021202761,FALSE
"SomMot_47 L",4.4127039099433e-12,8.03401619475579e-13,-3.60930229046772e-12,0.182065607815935,FALSE
"DorsAttn_Post_25 L",1.51775978938696e-11,1.14088259474383e-11,-3.76877194643129e-12,0.75168851008014,FALSE
"Vis_32 R",1.63092115859849e-11,1.24683228815014e-11,-3.84088870448349e-12,0.764495746208596,FALSE
"DorsAttn_Post_7 L",4.97876648338401e-12,1.09910388028867e-12,-3.87966260309534e-12,0.220758270940561,FALSE
"Vis_34 R",9.16449155475146e-12,5.27899551893468e-12,-3.88549603581678e-12,0.57602710280176,FALSE
"SomMot_51 L",6.31504379642079e-12,2.40935420284206e-12,-3.90568959357873e-12,0.381526127215083,FALSE
"SomMot_46 L",5.80095116686769e-12,1.89357069744262e-12,-3.90738046942507e-12,0.326424174755652,FALSE
"Default_Par_8 R",1.31182441234663e-11,9.15395360469118e-12,-3.96429051877513e-12,0.697803266850044,FALSE
"Vis_45 L",9.67123750303005e-12,5.62598320076566e-12,-4.04525430226439e-12,0.581723197160964,FALSE
"SomMot_45 L",5.42217133068282e-12,1.28283235575432e-12,-4.1393389749285e-12,0.236590155035321,FALSE
"Vis_25 R",1.19163075967049e-11,7.6893994700765e-12,-4.22690812662839e-12,0.645283734720206,FALSE
"Cont_PFCl_9 R",1.30231713173568e-11,8.7173391775846e-12,-4.30583213977219e-12,0.669371458391741,TRUE
"SomMot_49 L",1.04313916140306e-11,6.07143414097143e-12,-4.3599574730592e-12,0.582034915917174,FALSE
"Cont_Par_8 L",5.37396654298599e-12,9.84537866310709e-13,-4.38942867667528e-12,0.183205060626161,FALSE
"DorsAttn_Post_20 L",5.61036772788638e-12,1.20591613354018e-12,-4.4044515943462e-12,0.214944223271884,FALSE
"SomMot_52 L",1.03326891947868e-11,5.89005720572328e-12,-4.44263198906355e-12,0.570041070111254,FALSE
"SalVentAttn_TempOccPar_12 R",1.16733655794932e-11,7.22873685495806e-12,-4.44462872453512e-12,0.619250447159551,FALSE
"SalVentAttn_TempOccPar_5 R",7.06342668550706e-12,2.46573548978754e-12,-4.59769119571952e-12,0.349084884656169,FALSE
"Default_PFCv_6 R",1.38869079970839e-11,9.28687015548277e-12,-4.60003784160108e-12,0.668750031139613,TRUE
"Vis_26 L",1.41812480340019e-11,9.46793040328787e-12,-4.71331763071403e-12,0.667637317998172,FALSE
"DorsAttn_Post_3 R",9.61885153277947e-12,4.71099698747208e-12,-4.90785454530739e-12,0.48976709656218,FALSE
"Vis_14 L",1.11091811741911e-11,5.71602127461712e-12,-5.39315989957397e-12,0.514531285878802,FALSE
"SomMot_35 R",7.00608646214375e-12,1.5217740072691e-12,-5.48431245487465e-12,0.217207426070426,FALSE
"Vis_24 L",2.2319819428367e-11,1.67187660428311e-11,-5.6010533855359e-12,0.749054717780676,FALSE
"SomMot_55 L",8.978260981701e-12,3.33974577002116e-12,-5.63851521167984e-12,0.371981364412111,FALSE
"SomMot_49 R",7.71889230123347e-12,2.00998685624522e-12,-5.70890544498825e-12,0.260398354816277,FALSE
"Default_Temp_6 R",1.57853358138189e-11,1.00027298779279e-11,-5.78260593589103e-12,0.633672289009603,FALSE
"SalVentAttn_Med_12 R",1.12780099995851e-11,4.94786078482729e-12,-6.33014921475777e-12,0.438717538378609,FALSE
"Cont_pCun_2 L",8.67603967504344e-12,2.01463606324266e-12,-6.66140361180079e-12,0.232206875337113,FALSE
"Cont_Par_3 L",1.31129292631059e-11,6.40936202573755e-12,-6.7035672373683e-12,0.488781865373951,FALSE
"SomMot_48 L",1.90186448466009e-11,1.2245229205306e-11,-6.77341564129492e-12,0.643853928819461,FALSE
"Default_Temp_3 R",1.96149430433588e-11,1.26767461167436e-11,-6.93819692661516e-12,0.646280037047352,FALSE
"Vis_44 L",1.42581446335739e-11,7.27622665746269e-12,-6.98191797611117e-12,0.510320721556524,FALSE
"SomMot_33 L",1.04747406897476e-11,2.84913925751469e-12,-7.62560143223289e-12,0.272000934620115,FALSE
"Vis_15 R",1.78721509526243e-11,1.0029285439529e-11,-7.84286551309531e-12,0.561168348796669,FALSE
"Default_Par_11 L",2.09723173574317e-11,1.29321761660948e-11,-8.04014119133686e-12,0.616630768345312,FALSE
"SalVentAttn_Med_14 L",1.32432606278236e-11,5.14325641923718e-12,-8.10000420858642e-12,0.388367832045183,FALSE
"SomMot_54 L",1.14388692584354e-11,3.33841020120925e-12,-8.10045905722611e-12,0.29184792008593,FALSE
"SomMot_30 R",1.45864772624317e-11,6.223258853713e-12,-8.36321840871873e-12,0.426645772090657,FALSE
"DorsAttn_Post_17 L",1.82816594922188e-11,9.45250429478779e-12,-8.829155197431e-12,0.517048482322464,FALSE
"Vis_42 L",1.53691493799672e-11,6.49636228442822e-12,-8.87278709553899e-12,0.422688473110675,FALSE
"SomMot_44 R",1.33840918260623e-11,4.137503395695e-12,-9.24658843036731e-12,0.309135909217105,FALSE
"Vis_43 R",2.25028315556877e-11,1.29291900256523e-11,-9.57364153003537e-12,0.57455836140694,FALSE
"Vis_33 R",3.01378407532949e-11,2.03525574830011e-11,-9.78528327029376e-12,0.67531571520352,FALSE
"SomMot_35 L",1.28118689815708e-11,2.91146935043748e-12,-9.90039963113331e-12,0.227247824234347,FALSE
"SomMot_56 L",1.23232558011284e-11,2.34532376493491e-12,-9.97793203619351e-12,0.190316893748173,FALSE
"DorsAttn_Post_24 L",2.16606620068437e-11,1.16773254649388e-11,-9.98333654190491e-12,0.539102888972153,FALSE
"Vis_37 R",1.54038118446675e-11,5.41781742076616e-12,-9.98599442390134e-12,0.351719267633206,FALSE
"Cont_pCun_1 L",1.88357811220607e-11,8.22067693576898e-12,-1.06151041862917e-11,0.436439395982406,FALSE
"Vis_24 R",2.62577086978934e-11,1.55201931983314e-11,-1.0737515499562e-11,0.591071878239573,FALSE
"Default_PFCv_5 R",2.1101825632039e-11,1.02819181747244e-11,-1.08199074573146e-11,0.48725254174754,TRUE
"Cont_Temp_1 R",2.64134955189069e-11,1.53893649360289e-11,-1.1024130582878e-11,0.582632651744754,FALSE
"Cont_PFCl_6 R",3.04488372715795e-11,1.76923969499444e-11,-1.27564403216351e-11,0.581053285947908,TRUE
"SomMot_37 L",2.02407710227086e-11,6.83054251328265e-12,-1.34102285094259e-11,0.337464541524595,FALSE
"Cont_PFCl_7 R",3.31943225731174e-11,1.26086678508385e-11,-2.05856547222789e-11,0.379844108071954,TRUE
"Vis_39 L",3.57002191358187e-11,8.59675254823659e-12,-2.71034665875821e-11,0.240803915391413,FALSE
"Default_PFCv_4 R",6.25198255193871e-11,1.91192096424439e-11,-4.34006158769432e-11,0.305810348695153,TRUE
"Cont_PFCl_3 R",1.50384905165364e-10,8.13958975618452e-11,-6.89890076035189e-11,0.541250449786445,TRUE
