region,value
DorsAttn_Post_13 L,838.129657751466
DorsAttn_Post_13 R,846.448674255635
DorsAttn_Post_14 L,871.567801161005
DorsAttn_Post_14 R,947.07163645861
DorsAttn_Post_15 L,647.595829542281
DorsAttn_Post_15 R,780.058770449658
DorsAttn_Post_16 L,835.533048042685
DorsAttn_Post_16 R,930.4300748554
DorsAttn_Post_17 L,870.112173849004
DorsAttn_Post_17 R,747.548805651111
DorsAttn_Post_18 L,808.206950871296
DorsAttn_Post_18 R,808.154796075285
DorsAttn_Post_19 L,696.845653246534
DorsAttn_Post_19 R,767.520349172381
DorsAttn_Post_2 L,964.240832737227
DorsAttn_Post_2 R,952.126855129434
DorsAttn_Post_20 L,799.966572430088
DorsAttn_Post_20 R,751.016978927975
DorsAttn_Post_21 L,923.413277719301
DorsAttn_Post_21 R,742.04584467389
DorsAttn_Post_22 L,806.695203958051
DorsAttn_Post_22 R,968.852259005934
DorsAttn_Post_23 L,739.134740091264
DorsAttn_Post_23 R,697.566318877503
DorsAttn_Post_24 L,849.093396083189
DorsAttn_Post_24 R,905.216517117168
DorsAttn_Post_25 L,826.275537402842
DorsAttn_Post_25 R,789.472495124269
DorsAttn_Post_26 L,902.083098559981
DorsAttn_Post_26 R,934.174065328479
DorsAttn_Post_27 L,821.428630605869
DorsAttn_Post_27 R,859.41606966843
DorsAttn_Post_28 L,888.417785422987
DorsAttn_Post_28 R,839.74092040497
DorsAttn_Post_29 R,885.251702943021
DorsAttn_Post_3 L,844.014391731644
DorsAttn_Post_3 R,942.950778101079
DorsAttn_Post_30 R,907.432018367989
DorsAttn_Post_31 R,756.554853192258
DorsAttn_Post_4 L,877.254060476634
DorsAttn_Post_4 R,855.254729696007
DorsAttn_Post_5 L,916.63878282351
DorsAttn_Post_5 R,870.515753861031
DorsAttn_Post_6 L,829.670977983709
DorsAttn_Post_6 R,1054.58153309315
DorsAttn_Post_7 L,958.712550744058
DorsAttn_Post_7 R,1022.51089852751
DorsAttn_Post_8 L,828.769198158491
DorsAttn_Post_8 R,794.632814289628
DorsAttn_Post_9 L,762.936455954098
DorsAttn_Post_9 R,667.244838141518
DorsAttn_PrCv_1 L,876.953656513755
DorsAttn_PrCv_1 R,841.30563200924
DorsAttn_PrCv_2 L,924.979227027629
DorsAttn_PrCv_2 R,752.98476616033
DorsAttn_PrCv_3 L,862.386098156154
Limbic_OFC_1 L,1112.96514294552
Limbic_OFC_1 R,1262.65030658161
Limbic_OFC_2 L,982.13846689761
Limbic_OFC_2 R,972.019680520142
Limbic_OFC_3 L,1067.18626121744
Limbic_OFC_3 R,842.444210078644
Limbic_OFC_4 L,930.775399379491
Limbic_OFC_4 R,756.175446570217
Limbic_OFC_5 L,917.349064297287
Limbic_OFC_5 R,1056.51416698897
Limbic_OFC_6 L,728.636777453611
Limbic_OFC_6 R,894.953832079708
Limbic_OFC_7 L,976.410199184905
Limbic_OFC_7 R,993.182591571565
Limbic_OFC_8 L,996.719018129208
Limbic_OFC_8 R,995.599619334731
Limbic_OFC_9 R,1039.16448043517
Limbic_TempPole_1 L,1252.44796037331
Limbic_TempPole_1 R,1150.02638484841
Limbic_TempPole_10 L,893.16889593348
Limbic_TempPole_10 R,901.376327319328
Limbic_TempPole_11 L,839.185450242576
Limbic_TempPole_11 R,669.085697596736
Limbic_TempPole_12 L,1294.89194463432
Limbic_TempPole_13 L,1078.29396183536
Limbic_TempPole_14 L,814.720694922593
Limbic_TempPole_2 L,1029.58226677139
Limbic_TempPole_2 R,1224.65287971471
Limbic_TempPole_3 L,1209.26946706543
Limbic_TempPole_3 R,1125.00650243953
Limbic_TempPole_4 L,1116.52875175844
Limbic_TempPole_4 R,1110.27209874153
Limbic_TempPole_5 L,1002.75430069916
Limbic_TempPole_5 R,1179.11853063848
Limbic_TempPole_6 L,1149.38894955245
Limbic_TempPole_6 R,927.83902050134
Limbic_TempPole_7 L,1094.7695333298
Limbic_TempPole_7 R,1036.13881057452
Limbic_TempPole_8 L,975.181938783869
Limbic_TempPole_8 R,896.217395591451
Limbic_TempPole_9 L,1066.89641302064
Limbic_TempPole_9 R,1136.94929440377
SalVentAttn_FrOperIns_1 L,880.821500932655
SalVentAttn_FrOperIns_1 R,1022.54345037768
SalVentAttn_FrOperIns_10 L,973.982746270811
SalVentAttn_FrOperIns_10 R,1006.93780835455
SalVentAttn_FrOperIns_11 L,930.578100858839
SalVentAttn_FrOperIns_11 R,864.934086686903
SalVentAttn_FrOperIns_12 R,812.87667192333
SalVentAttn_FrOperIns_2 L,735.548656081326
SalVentAttn_FrOperIns_2 R,1322.81202515152
SalVentAttn_FrOperIns_3 L,1125.49108832764
SalVentAttn_FrOperIns_3 R,1104.26804216926
SalVentAttn_FrOperIns_4 L,840.380351218782
SalVentAttn_FrOperIns_4 R,899.709264779898
SalVentAttn_FrOperIns_5 L,893.94391555706
SalVentAttn_FrOperIns_5 R,1276.06174176432
SalVentAttn_FrOperIns_6 L,891.942296422228
SalVentAttn_FrOperIns_6 R,901.710994486581
SalVentAttn_FrOperIns_7 L,1258.88470730619
SalVentAttn_FrOperIns_7 R,919.831089680155
SalVentAttn_FrOperIns_8 L,977.650709793208
SalVentAttn_FrOperIns_8 R,891.572159532801
SalVentAttn_FrOperIns_9 L,932.769429840051
SalVentAttn_FrOperIns_9 R,961.297156233857
SalVentAttn_Med_1 L,948.09202284223
SalVentAttn_Med_1 R,891.048800371561
SalVentAttn_Med_10 L,940.8433212877
SalVentAttn_Med_10 R,782.394673164359
SalVentAttn_Med_11 L,979.429105583251
SalVentAttn_Med_11 R,959.878567454157
SalVentAttn_Med_12 L,704.097275020415
SalVentAttn_Med_12 R,888.194250519883
SalVentAttn_Med_13 L,960.056638438606
SalVentAttn_Med_13 R,961.026896433017
SalVentAttn_Med_14 L,904.318683440122
SalVentAttn_Med_2 L,962.111424371204
SalVentAttn_Med_2 R,959.647056416241
SalVentAttn_Med_3 L,880.882811150925
SalVentAttn_Med_3 R,953.265199688491
SalVentAttn_Med_4 L,887.279822508895
SalVentAttn_Med_4 R,940.594292932431
SalVentAttn_Med_5 L,826.59834244874
SalVentAttn_Med_5 R,966.692523054723
SalVentAttn_Med_6 L,873.893920938755
SalVentAttn_Med_6 R,960.79162313544
SalVentAttn_Med_7 L,914.587333504601
SalVentAttn_Med_7 R,961.319448981091
SalVentAttn_Med_8 L,774.336770326739
SalVentAttn_Med_8 R,882.061572247699
SalVentAttn_Med_9 L,616.252499542872
SalVentAttn_Med_9 R,787.41580777487
SalVentAttn_PFCl_1 L,1056.31341208734
SalVentAttn_PFCl_1 R,983.687734862511
SalVentAttn_PFCl_2 L,1040.41483639631
SalVentAttn_ParOper_1 L,832.327435081449
SalVentAttn_ParOper_2 L,958.434435747013
SalVentAttn_ParOper_3 L,911.77199915775
SalVentAttn_ParOper_4 L,952.515511020288
SalVentAttn_ParOper_5 L,1008.19056049769
SalVentAttn_ParOper_6 L,994.387638092056
SalVentAttn_PrC_1 R,880.688275823336
SalVentAttn_TempOccPar_1 R,924.304511397209
SalVentAttn_TempOccPar_10 R,998.251673712374
SalVentAttn_TempOccPar_11 R,956.939700137689
SalVentAttn_TempOccPar_12 R,1023.45921541498
SalVentAttn_TempOccPar_2 R,931.974247781827
SalVentAttn_TempOccPar_3 R,859.722157775247
SalVentAttn_TempOccPar_4 R,1026.0669057661
SalVentAttn_TempOccPar_5 R,971.21288457876
SalVentAttn_TempOccPar_6 R,863.000435445437
SalVentAttn_TempOccPar_7 R,991.746661416593
SalVentAttn_TempOccPar_8 R,1012.65717720615
SalVentAttn_TempOccPar_9 R,807.343124223212
SalVentAttn_TempOcc_1 L,861.227535724634
SomMot_1 L,882.547392605184
SomMot_1 R,895.121769476007
SomMot_10 L,943.182327414544
SomMot_10 R,1091.8430283234
SomMot_11 L,884.615066189583
SomMot_11 R,891.885412732708
SomMot_12 L,887.824275855105
SomMot_12 R,1055.521339789
SomMot_13 L,917.349791993883
SomMot_13 R,934.448882819748
SomMot_14 L,854.331702554881
SomMot_14 R,958.495505152869
SomMot_15 L,955.984295843324
SomMot_15 R,948.844238404906
SomMot_16 L,984.351024877635
SomMot_16 R,1011.77876425991
SomMot_17 L,978.052781356484
SomMot_17 R,940.306131806553
SomMot_18 L,972.957185389025
SomMot_18 R,763.169539239766
SomMot_19 L,837.155942230157
SomMot_19 R,937.725471893557
SomMot_2 L,874.389972123477
SomMot_2 R,834.005097472192
SomMot_20 L,882.880498497721
SomMot_20 R,887.342149977621
SomMot_21 L,734.972545696466
SomMot_21 R,840.69202046072
SomMot_22 L,691.028481574195
SomMot_22 R,689.825437098368
SomMot_23 L,865.643729357228
SomMot_23 R,562.770534214965
SomMot_24 L,658.778380091288
SomMot_24 R,1014.68274427864
SomMot_25 L,778.437131593736
SomMot_25 R,1031.12717782184
SomMot_26 L,988.686678642588
SomMot_26 R,659.083145705611
SomMot_27 L,903.771402716004
SomMot_27 R,625.333492574234
SomMot_28 L,787.384491738733
SomMot_28 R,739.728032272465
SomMot_29 L,671.020477949426
SomMot_29 R,719.474173494566
SomMot_3 L,764.051816525835
SomMot_3 R,792.175533416212
SomMot_30 L,709.141974892109
SomMot_30 R,708.899055721946
SomMot_31 L,755.883836485361
SomMot_31 R,911.500635242561
SomMot_32 L,915.990069202585
SomMot_32 R,954.408131479283
SomMot_33 L,726.233265820066
SomMot_33 R,672.285254547969
SomMot_34 L,649.005416950524
SomMot_34 R,590.635353673643
SomMot_35 L,670.042054788987
SomMot_35 R,710.43613070211
SomMot_36 L,773.522125294504
SomMot_36 R,824.913075238667
SomMot_37 L,651.069524316165
SomMot_37 R,652.252501664582
